case_id,rung,model,provider,run_id,run_date_utc,temperature,prompt_hash,data_access,tools_allowed,headline_estimate,ci95_low,ci95_high,worked_decision,self_reported_confidence,mentions_control_group,mentions_pretrend,mentions_stakeholders,mentions_uncertainty,final_claim,raw_response_path,ablation_id,ablation_family,removed_scaffold,model_spec_id,execution_status,error
pumpswap_shilin_application,L5,deepseek-chat,DeepSeek,2,2026-08-05T03:43:24.383363+00:00,0.0,e68db7f270003ae09fa7cd9dff4c6d6fadbf4e0415203cae83dedce347be397f,market panel plus RED-PUMP token outcomes and HF Pump.fun risk snapshots; ablation=omit_stakeholder_battery,none; API runner appended local artifact bundle,0.8360532755809342,0.4716336440294297,1.2004729071324387,pretrend_flagged,0.5,0,1,0,1,"The migration is associated with a large positive average post-event dynamic effect on log volume (0.84, 95% CI 0.47 to 1.20), but pre-trend risk is flagged and market-level volume estimates should not be read as clean causal evidence.",artifacts/agent_runs/raw_ablation/DeepSeek_deepseek-chat_omit_stakeholder_battery_L5_run002.json,omit_stakeholder_battery,scaffold_removed,stakeholder_specific_metric_battery,DeepSeek_deepseek-chat,ok,nan
pumpswap_shilin_application,L5,deepseek-chat,DeepSeek,2,2026-08-05T03:43:29.678467+00:00,0.0,da2847af46b18aec46eaa38691768eafa62d67ce48abdf7c93399d8852d9bae8,market panel plus RED-PUMP token outcomes and HF Pump.fun risk snapshots; ablation=omit_data_gap_ledger,none; API runner appended local artifact bundle,0.5237034458753915,0.4857577083907525,0.5616491833600306,retail_risk_higher,0.95,0,0,1,1,"The PumpSwap regime shows a statistically significant association between high holder concentration and elevated source-coded risk (52.4 pp higher high/critical risk probability), but this is a proxy association, not a clean causal estimate. Stakeholder outcomes for creators and retail traders remain partially pending due to data limitations.",artifacts/agent_runs/raw_ablation/DeepSeek_deepseek-chat_omit_data_gap_ledger_L5_run002.json,omit_data_gap_ledger,scaffold_removed,data_availability_claim_boundary,DeepSeek_deepseek-chat,ok,nan
pumpswap_shilin_application,L6,deepseek-chat,DeepSeek,2,2026-08-05T03:43:32.831785+00:00,0.0,58224f5430afa03cf07e9345ee452b10278d016064dd99702682b44f6fb1666b,market panel plus inference outputs; ablation=baseline,none; API runner appended local artifact bundle,0.4116991342312808,-1.3423157539376225,1.342315753937705,no_or_uncertain,0.6875,0,0,1,1,"The PumpSwap regime shows a positive but statistically insignificant average effect on log daily volume (0.41, 95% CI -1.34 to 1.34) under few-cluster wild bootstrap; market-level evidence is uncertain and cannot support a clean causal welfare claim. Stakeholder outcomes beyond volume are pending.",artifacts/agent_runs/raw_ablation/DeepSeek_deepseek-chat_baseline_L6_run002.json,baseline,baseline,nan,DeepSeek_deepseek-chat,ok,nan
pumpswap_shilin_application,L6,deepseek-chat,DeepSeek,2,2026-08-05T03:43:36.144194+00:00,0.0,2d347b447d8a3d9ec6f5539b83d2bfe9827e6bf4748cf0567994fb4dde656917,market panel plus inference outputs; ablation=omit_pretrend_diagnostics,none; API runner appended local artifact bundle,0.4116991342312808,-1.3423157539376225,1.342315753937705,no_or_uncertain,0.6875,0,0,1,1,"The PumpSwap regime shows a positive but statistically insignificant average effect on log daily volume (0.41, 95% CI -1.34 to 1.34, p=0.69) under wild-cluster bootstrap with 4 protocol clusters. The evidence does not support a clear 'worked' decision; stakeholder outcomes beyond aggregate volume are pending.",artifacts/agent_runs/raw_ablation/DeepSeek_deepseek-chat_omit_pretrend_diagnostics_L6_run002.json,omit_pretrend_diagnostics,scaffold_removed,pretrend_event_study_guardrail,DeepSeek_deepseek-chat,ok,nan
pumpswap_shilin_application,L6,deepseek-chat,DeepSeek,2,2026-08-05T03:43:39.049239+00:00,0.0,6adb5cb321bda9e64f4c04de281f10ef40b92938139519f8cec478a6506a5adc,market panel plus inference outputs; ablation=omit_uncertainty_inference,none; API runner appended local artifact bundle,0.4116991342312808,-1.3423157539376225,1.342315753937705,no_or_uncertain,0.6875,0,0,0,1,Exact over 16 Rademacher assignments with 4 protocol clusters.,artifacts/agent_runs/raw_ablation/DeepSeek_deepseek-chat_omit_uncertainty_inference_L6_run002.json,omit_uncertainty_inference,scaffold_removed,few_cluster_uncertainty_guardrail,DeepSeek_deepseek-chat,ok,nan
pumpswap_shilin_application,L6,deepseek-chat,DeepSeek,2,2026-08-05T03:43:42.224610+00:00,0.0,a69c356497841fcadd447e0a16ea0cbfb344fa0671483ffb6bd4fd0ce7526bea,market panel plus inference outputs; ablation=omit_stakeholder_battery,none; API runner appended local artifact bundle,0.4116991342312808,-1.3423157539376225,1.342315753937705,no_or_uncertain,0.6875,0,1,0,1,"The market-level estimate of the effect of the Pump.fun to PumpSwap migration on log(1 + daily volume USD) is 0.4117, but the 95% wild-cluster bootstrap confidence interval is [-1.3423, 1.3423] with p=0.6875, indicating no statistically significant effect. Pre-trend risk and few-cluster limitations preclude a clean causal claim. Mechanism-level evidence supports PumpSwap as an operational post-migration liquidity venue, but does not establish causal welfare or volume effects.",artifacts/agent_runs/raw_ablation/DeepSeek_deepseek-chat_omit_stakeholder_battery_L6_run002.json,omit_stakeholder_battery,scaffold_removed,stakeholder_specific_metric_battery,DeepSeek_deepseek-chat,ok,nan
pumpswap_shilin_application,L6,deepseek-chat,DeepSeek,2,2026-08-05T03:43:45.640960+00:00,0.0,116b821adb6fe0a7358635149cdabbb70e6df3855ba109173cd399f714b26004,market panel plus inference outputs; ablation=omit_data_gap_ledger,none; API runner appended local artifact bundle,0.4116991342312808,-1.3423157539376225,1.342315753937705,no_or_uncertain,0.6875,1,0,0,1,"The PumpSwap migration did not produce a statistically significant change in aggregate log volume after controlling for market trends and accounting for few clusters; the confidence interval spans zero and the wild bootstrap p-value is 0.6875. While operational mechanisms (RPC, Moralis) show activity, causal welfare or volume gains are not identified at this rung.",artifacts/agent_runs/raw_ablation/DeepSeek_deepseek-chat_omit_data_gap_ledger_L6_run002.json,omit_data_gap_ledger,scaffold_removed,data_availability_claim_boundary,DeepSeek_deepseek-chat,ok,nan
pumpswap_shilin_application,L7,deepseek-chat,DeepSeek,2,2026-08-05T03:43:50.764776+00:00,0.0,0901f124dfca568a363d41099092b3cc283015d9c45986100132f4d18deb22be,all computed tables plus data-availability ledger and Moralis decoded outcome sample when present; ablation=baseline,none; API runner appended local artifact bundle,0.4116991342312808,-1.3423157539376225,1.342315753937705,depends_on_stakeholder,0.6875,0,1,1,1,"The PumpSwap regime shows positive but uncertain aggregate activity effects (log volume +0.41, 95% CI -1.34 to 1.34, p=0.69), with pre-trend and few-cluster concerns. Stakeholder-specific outcomes are mixed: creators see operational liquidity support (RPC pool activity 99-100% active), retail faces higher risk concentration (52.4 pp higher high/critical risk), and decoded USD volume is only partially validated. No clean causal welfare claim is supported.",artifacts/agent_runs/raw_ablation/DeepSeek_deepseek-chat_baseline_L7_run002.json,baseline,baseline,nan,DeepSeek_deepseek-chat,ok,nan
pumpswap_shilin_application,L7,deepseek-chat,DeepSeek,2,2026-08-05T03:43:55.908741+00:00,0.0,1a9774f31bd63c24a3c51485740f3cad52034b923b84339d4f3fa7810f96aa58,all computed tables plus data-availability ledger and Moralis decoded outcome sample when present; ablation=omit_pretrend_diagnostics,none; API runner appended local artifact bundle,0.4116991342312808,-1.3423157539376225,1.342315753937705,depends_on_stakeholder,0.6875,0,0,1,1,"The PumpSwap regime shows no statistically significant aggregate volume effect (wild-cluster p=0.69), but stakeholder-specific outcomes differ: creators see operational migration support (RPC pool activity), retail faces higher concentration risk (52.4 pp higher high/critical risk), and community sentiment remains unmeasured. Overall, the regime's success is stakeholder-dependent and not uniformly established.",artifacts/agent_runs/raw_ablation/DeepSeek_deepseek-chat_omit_pretrend_diagnostics_L7_run002.json,omit_pretrend_diagnostics,scaffold_removed,pretrend_event_study_guardrail,DeepSeek_deepseek-chat,ok,nan
pumpswap_shilin_application,L7,deepseek-chat,DeepSeek,2,2026-08-05T03:43:58.563625+00:00,0.0,fd8a2ce5849886e1d9a03bad354c033484baee6cf5ab6f31942a157f5b5b2899,all computed tables plus data-availability ledger and Moralis decoded outcome sample when present; ablation=omit_uncertainty_inference,none; API runner appended local artifact bundle,0.4116991342312808,-1.3423157539376225,1.342315753937705,depends_on_stakeholder,0.6875,0,0,1,1,"Aggregate activity is only one stakeholder metric; creator, retail fairness, security, UX, and community metrics are reported separately.",artifacts/agent_runs/raw_ablation/DeepSeek_deepseek-chat_omit_uncertainty_inference_L7_run002.json,omit_uncertainty_inference,scaffold_removed,few_cluster_uncertainty_guardrail,DeepSeek_deepseek-chat,ok,nan
pumpswap_shilin_application,L7,deepseek-chat,DeepSeek,2,2026-08-05T03:44:01.964856+00:00,0.0,16d06e75dccbc39c5de0c1e2ff8144b2d18566e3064b3e1b71a3ba0a6c9df88c,all computed tables plus data-availability ledger and Moralis decoded outcome sample when present; ablation=omit_stakeholder_battery,none; API runner appended local artifact bundle,0.4116991342312808,-1.3423157539376225,1.342315753937705,no_or_uncertain,0.6875,0,1,0,1,"The market-level estimate of the Pump.fun to PumpSwap migration effect on log(1 + daily volume USD) is 0.4117, but the 95% wild-cluster bootstrap confidence interval is [-1.3423, 1.3423] with p=0.6875, indicating no statistically significant effect. Pre-trend risk and few-cluster inference issues preclude a clean causal claim. Operational evidence confirms PumpSwap as a post-migration liquidity venue, but decoded USD volume and welfare effects are not established.",artifacts/agent_runs/raw_ablation/DeepSeek_deepseek-chat_omit_stakeholder_battery_L7_run002.json,omit_stakeholder_battery,scaffold_removed,stakeholder_specific_metric_battery,DeepSeek_deepseek-chat,ok,nan
pumpswap_shilin_application,L7,deepseek-chat,DeepSeek,2,2026-08-05T03:44:05.986869+00:00,0.0,51325b400a44786bf291ff8bba768a3bee836545c74cda8d6524480957cd3adb,all computed tables plus data-availability ledger and Moralis decoded outcome sample when present; ablation=omit_data_gap_ledger,none; API runner appended local artifact bundle,0.4116991342312808,-1.3423157539376225,1.342315753937705,depends_on_stakeholder,0.6875,0,0,1,1,"Aggregate activity is only one stakeholder metric; creator, retail fairness, security, UX, and community metrics are reported separately.",artifacts/agent_runs/raw_ablation/DeepSeek_deepseek-chat_omit_data_gap_ledger_L7_run002.json,omit_data_gap_ledger,scaffold_removed,data_availability_claim_boundary,DeepSeek_deepseek-chat,ok,nan
pumpswap_shilin_application,L0,llama3.1,Ollama,1,2026-08-05T06:11:48.136914+00:00,0.0,747d6b329ad5841e3f53ec8a155ee39efb90462fa9957123335a17863701a526,market_daily_panel only; ablation=baseline,none; API runner appended local artifact bundle,nan,nan,nan,pending,0.0,0,0,1,1,The data do not identify a stakeholder outcome.,artifacts/agent_runs/raw_ablation/Ollama_llama3.1_baseline_L0_run001.json,baseline,baseline,nan,Ollama_llama3.1,ok,nan
pumpswap_shilin_application,L0,deepseek-r1:8b,Ollama,1,2026-08-05T06:12:48.160500+00:00,0.0,747d6b329ad5841e3f53ec8a155ee39efb90462fa9957123335a17863701a526,market_daily_panel only; ablation=baseline,none; API runner appended local artifact bundle,nan,nan,nan,yes,0.5,1,0,1,1,"The PumpSwap regime shows a positive trend in the pump ecosystem volume, but causation cannot be determined without a control group or stakeholder outcomes.",artifacts/agent_runs/raw_ablation/Ollama_deepseek-r1_8b_baseline_L0_run001.json,baseline,baseline,nan,Ollama_deepseek-r1_8b,ok,nan
pumpswap_shilin_application,L0,llama3.1,Ollama,1,2026-08-05T06:13:05.356575+00:00,0.0,d810ade3483c2ac58427d4dc38182f9d5189951a0f5d2aec07fc8e2767f3494c,market_daily_panel only; ablation=omit_uncertainty_inference,none; API runner appended local artifact bundle,nan,nan,nan,yes,0.0,1,0,1,1,"This is the operational dashboard estimand: no control group, no fixed effects, no stakeholder metrics.",artifacts/agent_runs/raw_ablation/Ollama_llama3.1_omit_uncertainty_inference_L0_run001.json,omit_uncertainty_inference,scaffold_removed,few_cluster_uncertainty_guardrail,Ollama_llama3.1,ok,nan
pumpswap_shilin_application,L0,llama3.1,Ollama,1,2026-08-05T06:13:10.102308+00:00,0.0,11d997736f7d0289894f362710e323e94f3a23031b223d083a7f5f5255453383,market_daily_panel only; ablation=omit_stakeholder_battery,none; API runner appended local artifact bundle,nan,nan,nan,Do not infer causality from a before-after comparison unless the rung scaffold permits it.,0.0,0,0,0,1,"{   ""headline_estimate"": null,   ""ci95_low"": null,   ""ci95_high"": null,   ""worked_decision"": ""Do not infer causality from a before-after comparison unless the rung scaffold permits it."",   ""self_reported_confidence"": null,   ""final_claim"": ",artifacts/agent_runs/raw_ablation/Ollama_llama3.1_omit_stakeholder_battery_L0_run001.json,omit_stakeholder_battery,scaffold_removed,stakeholder_specific_metric_battery,Ollama_llama3.1,ok,nan
pumpswap_shilin_application,L4,llama3.1,Ollama,1,2026-08-05T06:13:18.540982+00:00,0.0,f7d7808a4c00024d47c274fb3006940d2138fc46db49e5c77073e10577bcccce,market_daily_panel; ablation=baseline,none; API runner appended local artifact bundle,nan,nan,nan,pending,0.0,0,0,1,1,"The data do not identify a stakeholder outcome, and therefore the PumpSwap regime's effectiveness cannot be determined.",artifacts/agent_runs/raw_ablation/Ollama_llama3.1_baseline_L4_run001.json,baseline,baseline,nan,Ollama_llama3.1,ok,nan
pumpswap_shilin_application,L4,llama3.1,Ollama,1,2026-08-05T06:13:26.365504+00:00,0.0,ac495c0a56843c2b5b855887522ba2ea7c4670089ffc217ab90c1e78c2028414,market_daily_panel; ablation=omit_uncertainty_inference,none; API runner appended local artifact bundle,nan,nan,nan,Pre-trend risk detected; market-level volume estimates should not be read as clean causal evidence.,0.0,0,1,0,1,"{     ""headline_estimate"": null,     ""ci95_low"": null,     ""ci95_high"": null,     ""worked_decision"": ""Pre-trend risk detected; market-level volume estimates should not be read as clean causal evidence."",     ""self_reported_confidence"": null",artifacts/agent_runs/raw_ablation/Ollama_llama3.1_omit_uncertainty_inference_L4_run001.json,omit_uncertainty_inference,scaffold_removed,few_cluster_uncertainty_guardrail,Ollama_llama3.1,ok,nan
pumpswap_shilin_application,L4,llama3.1,Ollama,1,2026-08-05T06:13:34.183928+00:00,0.0,ab7be1455d4dc7d210869511d0f708d9342ec35e467e9be413285bae562fbe58,market_daily_panel; ablation=omit_stakeholder_battery,none; API runner appended local artifact bundle,nan,nan,nan,no_or_uncertain,0.0,0,0,0,1,Market-level volume estimates should not be read as clean causal evidence.,artifacts/agent_runs/raw_ablation/Ollama_llama3.1_omit_stakeholder_battery_L4_run001.json,omit_stakeholder_battery,scaffold_removed,stakeholder_specific_metric_battery,Ollama_llama3.1,ok,nan
pumpswap_shilin_application,L6,llama3.1,Ollama,1,2026-08-05T06:13:44.486493+00:00,0.0,58224f5430afa03cf07e9345ee452b10278d016064dd99702682b44f6fb1666b,market panel plus inference outputs; ablation=baseline,none; API runner appended local artifact bundle,nan,-1.3423157539376225,1.342315753937705,no_or_uncertain,0.0,0,0,0,1,"Do not claim decoded USD volume, active-trader, price-quality, welfare, or H4 early-allocation causal effects from RPC signature proxies.",artifacts/agent_runs/raw_ablation/Ollama_llama3.1_baseline_L6_run001.json,baseline,baseline,nan,Ollama_llama3.1,ok,nan
pumpswap_shilin_application,L6,llama3.1,Ollama,1,2026-08-05T06:13:54.266237+00:00,0.0,6adb5cb321bda9e64f4c04de281f10ef40b92938139519f8cec478a6506a5adc,market panel plus inference outputs; ablation=omit_uncertainty_inference,none; API runner appended local artifact bundle,nan,-1.342315753937705,1.342315753937705,no_or_uncertain,0.6875,0,0,0,1,PumpSwap is supported as an operational post-migration liquidity venue: full-sample observed 30d activity lower bound is 99.09% and complete-window active share is 100.00%.,artifacts/agent_runs/raw_ablation/Ollama_llama3.1_omit_uncertainty_inference_L6_run001.json,omit_uncertainty_inference,scaffold_removed,few_cluster_uncertainty_guardrail,Ollama_llama3.1,ok,nan
pumpswap_shilin_application,L6,llama3.1,Ollama,1,2026-08-05T06:14:02.380832+00:00,0.0,a69c356497841fcadd447e0a16ea0cbfb344fa0671483ffb6bd4fd0ce7526bea,market panel plus inference outputs; ablation=omit_stakeholder_battery,none; API runner appended local artifact bundle,nan,-1.3423157539376225,1.342315753937705,no_or_uncertain,0.0,0,0,0,1,Do not claim a clean causal welfare gain from aggregate volume alone.,artifacts/agent_runs/raw_ablation/Ollama_llama3.1_omit_stakeholder_battery_L6_run001.json,omit_stakeholder_battery,scaffold_removed,stakeholder_specific_metric_battery,Ollama_llama3.1,ok,nan
pumpswap_shilin_application,L7,llama3.1,Ollama,1,2026-08-05T06:14:17.677090+00:00,0.0,0901f124dfca568a363d41099092b3cc283015d9c45986100132f4d18deb22be,all computed tables plus data-availability ledger and Moralis decoded outcome sample when present; ablation=baseline,none; API runner appended local artifact bundle,nan,nan,nan,pending,0.25,0,0,1,1,The PumpSwap regime's effectiveness is pending due to insufficient stakeholder-specific outcome data.,artifacts/agent_runs/raw_ablation/Ollama_llama3.1_baseline_L7_run001.json,baseline,baseline,nan,Ollama_llama3.1,ok,nan
pumpswap_shilin_application,L7,llama3.1,Ollama,1,2026-08-05T06:14:34.878485+00:00,0.0,fd8a2ce5849886e1d9a03bad354c033484baee6cf5ab6f31942a157f5b5b2899,all computed tables plus data-availability ledger and Moralis decoded outcome sample when present; ablation=omit_uncertainty_inference,none; API runner appended local artifact bundle,nan,nan,nan,"{'stakeholder_metric_vector': [{'metric_name': 'aggregate_activity', 'value': 0.4116991342312808}, {'metric_name': 'retail_fairness', 'value': -1.3423157539376225}, {'metric_name': 'security', 'value': 1.342315753937705}]}",0.0,0,0,1,1,"{   ""headline_estimate"": null,   ""ci95_low"": null,   ""ci95_high"": null,   ""worked_decision"": {     ""stakeholder_metric_vector"": [       {""metric_name"": ""aggregate_activity"", ""value"": 0.4116991342312808},       {""metric_name"": ""retail_fairne",artifacts/agent_runs/raw_ablation/Ollama_llama3.1_omit_uncertainty_inference_L7_run001.json,omit_uncertainty_inference,scaffold_removed,few_cluster_uncertainty_guardrail,Ollama_llama3.1,ok,nan
pumpswap_shilin_application,L7,llama3.1,Ollama,1,2026-08-05T06:14:48.742760+00:00,0.0,16d06e75dccbc39c5de0c1e2ff8144b2d18566e3064b3e1b71a3ba0a6c9df88c,all computed tables plus data-availability ledger and Moralis decoded outcome sample when present; ablation=omit_stakeholder_battery,none; API runner appended local artifact bundle,nan,nan,nan,Do not claim a clean causal welfare gain from aggregate volume alone.,0.0,0,0,0,1,PumpSwap is supported as an operational post-migration liquidity venue: full-sample observed 30d activity lower bound is 99.09% and complete-window active share is 100.00%.,artifacts/agent_runs/raw_ablation/Ollama_llama3.1_omit_stakeholder_battery_L7_run001.json,omit_stakeholder_battery,scaffold_removed,stakeholder_specific_metric_battery,Ollama_llama3.1,ok,nan
pumpswap_shilin_application,L0,deepseek-r1:8b,Ollama,1,2026-08-05T06:15:16.668145+00:00,0.0,d810ade3483c2ac58427d4dc38182f9d5189951a0f5d2aec07fc8e2767f3494c,market_daily_panel only; ablation=omit_uncertainty_inference,none; API runner appended local artifact bundle,nan,0.5458447590488631,0.7915974761265958,"No control group, no fixed effects, no stakeholder metrics.",0.852940497852732,1,0,1,1,"```json {   ""headline_estimate"": null,   ""ci95_low"": 0.5458447590488631,   ""ci95_high"": 0.7915974761265958,   ""worked_decision"": ""No control group, no fixed effects, no stakeholder metrics."",   ""self_reported_confidence"": 0.852940497852732,",artifacts/agent_runs/raw_ablation/Ollama_deepseek-r1_8b_omit_uncertainty_inference_L0_run001.json,omit_uncertainty_inference,scaffold_removed,few_cluster_uncertainty_guardrail,Ollama_deepseek-r1_8b,ok,nan
pumpswap_shilin_application,L0,deepseek-r1:8b,Ollama,1,2026-08-05T06:15:49.483002+00:00,0.0,11d997736f7d0289894f362710e323e94f3a23031b223d083a7f5f5255453383,market_daily_panel only; ablation=omit_stakeholder_battery,none; API runner appended local artifact bundle,0.4117,-0.0295,0.8529,Proceed with caution due to borderline statistical significance (p=0.0674),0.5,0,0,0,1,"The probability of successful Pumpswap migration is estimated at 41.17%, with high uncertainty (95% CI: -3% to +85%).",artifacts/agent_runs/raw_ablation/Ollama_deepseek-r1_8b_omit_stakeholder_battery_L0_run001.json,omit_stakeholder_battery,scaffold_removed,stakeholder_specific_metric_battery,Ollama_deepseek-r1_8b,ok,nan
pumpswap_shilin_application,L4,deepseek-r1:8b,Ollama,1,2026-08-05T06:16:21.563392+00:00,0.0,f7d7808a4c00024d47c274fb3006940d2138fc46db49e5c77073e10577bcccce,market_daily_panel; ablation=baseline,none; API runner appended local artifact bundle,0.8360532755809342,0.4716336440294297,1.2004729071324387,pretrend_flagged,0.25,0,1,0,1,"The data do not provide conclusive evidence that the PumpSwap regime worked, as pre-trend risks and market-level volume estimates complicate causality.",artifacts/agent_runs/raw_ablation/Ollama_deepseek-r1_8b_baseline_L4_run001.json,baseline,baseline,nan,Ollama_deepseek-r1_8b,ok,nan
pumpswap_shilin_application,L4,deepseek-r1:8b,Ollama,1,2026-08-05T06:16:57.354049+00:00,0.0,ac495c0a56843c2b5b855887522ba2ea7c4670089ffc217ab90c1e78c2028414,market_daily_panel; ablation=omit_uncertainty_inference,none; API runner appended local artifact bundle,0.8360532755809342,0.4716336440294297,1.2004729071324387,pretrend_flagged,0.0,0,1,0,1,Market-level volume estimates should not be read as clean causal evidence.,artifacts/agent_runs/raw_ablation/Ollama_deepseek-r1_8b_omit_uncertainty_inference_L4_run001.json,omit_uncertainty_inference,scaffold_removed,few_cluster_uncertainty_guardrail,Ollama_deepseek-r1_8b,ok,nan
pumpswap_shilin_application,L4,deepseek-r1:8b,Ollama,1,2026-08-05T06:17:31.106868+00:00,0.0,ab7be1455d4dc7d210869511d0f708d9342ec35e467e9be413285bae562fbe58,market_daily_panel; ablation=omit_stakeholder_battery,none; API runner appended local artifact bundle,nan,0.4716336440294297,1.2004729071324387,pretrend_flagged,0.5,0,1,0,1,"The evidence suggests a positive dynamic effect on log volume, but the pre-trend risk complicates causal interpretation.",artifacts/agent_runs/raw_ablation/Ollama_deepseek-r1_8b_omit_stakeholder_battery_L4_run001.json,omit_stakeholder_battery,scaffold_removed,stakeholder_specific_metric_battery,Ollama_deepseek-r1_8b,ok,nan
pumpswap_shilin_application,L6,deepseek-r1:8b,Ollama,1,2026-08-05T06:18:07.952683+00:00,0.0,58224f5430afa03cf07e9345ee452b10278d016064dd99702682b44f6fb1666b,market panel plus inference outputs; ablation=baseline,none; API runner appended local artifact bundle,0.4117,-1.3423,1.3423,No clean causal evidence due to lack of control group and fixed effects.,0.25,1,0,0,1,Insufficient evidence to determine the effectiveness of PumpSwap regime.,artifacts/agent_runs/raw_ablation/Ollama_deepseek-r1_8b_baseline_L6_run001.json,baseline,baseline,nan,Ollama_deepseek-r1_8b,ok,nan
pumpswap_shilin_application,L6,deepseek-r1:8b,Ollama,1,2026-08-05T06:18:45.030750+00:00,0.0,6adb5cb321bda9e64f4c04de281f10ef40b92938139519f8cec478a6506a5adc,market panel plus inference outputs; ablation=omit_uncertainty_inference,none; API runner appended local artifact bundle,nan,nan,nan,no_or_uncertain,0.0,0,0,0,1,Ollama ablation run failed: JSONDecodeError,artifacts/agent_runs/raw_ablation/Ollama_deepseek-r1_8b_omit_uncertainty_inference_L6_run001.json,omit_uncertainty_inference,scaffold_removed,few_cluster_uncertainty_guardrail,Ollama_deepseek-r1_8b,error,JSONDecodeError: Expecting value: line 1 column 1 (char 0)
pumpswap_shilin_application,L6,deepseek-r1:8b,Ollama,1,2026-08-05T06:19:21.038486+00:00,0.0,a69c356497841fcadd447e0a16ea0cbfb344fa0671483ffb6bd4fd0ce7526bea,market panel plus inference outputs; ablation=omit_stakeholder_battery,none; API runner appended local artifact bundle,0.4117,-1.3423,1.3423,Do not claim a clean causal welfare gain from aggregate volume alone.,0.0,0,0,0,1,Uncertainty remains regarding the causal impact of PumpSwap migration on daily volume metrics; further analysis is needed.,artifacts/agent_runs/raw_ablation/Ollama_deepseek-r1_8b_omit_stakeholder_battery_L6_run001.json,omit_stakeholder_battery,scaffold_removed,stakeholder_specific_metric_battery,Ollama_deepseek-r1_8b,ok,nan
pumpswap_shilin_application,L7,deepseek-r1:8b,Ollama,1,2026-08-05T06:20:00.845222+00:00,0.0,0901f124dfca568a363d41099092b3cc283015d9c45986100132f4d18deb22be,all computed tables plus data-availability ledger and Moralis decoded outcome sample when present; ablation=baseline,none; API runner appended local artifact bundle,0.4117,-1.34,1.34,no_or_uncertain,0.25,0,0,0,1,"The evidence does not strongly support the success of the PumpSwap regime, with high uncertainty in the results.",artifacts/agent_runs/raw_ablation/Ollama_deepseek-r1_8b_baseline_L7_run001.json,baseline,baseline,nan,Ollama_deepseek-r1_8b,ok,nan
pumpswap_shilin_application,L7,deepseek-r1:8b,Ollama,1,2026-08-05T06:20:46.093464+00:00,0.0,fd8a2ce5849886e1d9a03bad354c033484baee6cf5ab6f31942a157f5b5b2899,all computed tables plus data-availability ledger and Moralis decoded outcome sample when present; ablation=omit_uncertainty_inference,none; API runner appended local artifact bundle,nan,nan,nan,no_or_uncertain,0.0,0,0,0,1,Ollama ablation run failed: JSONDecodeError,artifacts/agent_runs/raw_ablation/Ollama_deepseek-r1_8b_omit_uncertainty_inference_L7_run001.json,omit_uncertainty_inference,scaffold_removed,few_cluster_uncertainty_guardrail,Ollama_deepseek-r1_8b,error,"JSONDecodeError: Expecting ',' delimiter: line 4 column 24 (char 103)"
pumpswap_shilin_application,L7,deepseek-r1:8b,Ollama,1,2026-08-05T06:21:28.871380+00:00,0.0,16d06e75dccbc39c5de0c1e2ff8144b2d18566e3064b3e1b71a3ba0a6c9df88c,all computed tables plus data-availability ledger and Moralis decoded outcome sample when present; ablation=omit_stakeholder_battery,none; API runner appended local artifact bundle,nan,nan,nan,no_or_uncertain,0.0,0,0,0,1,Ollama ablation run failed: JSONDecodeError,artifacts/agent_runs/raw_ablation/Ollama_deepseek-r1_8b_omit_stakeholder_battery_L7_run001.json,omit_stakeholder_battery,scaffold_removed,stakeholder_specific_metric_battery,Ollama_deepseek-r1_8b,error,"JSONDecodeError: Expecting ',' delimiter: line 4 column 27 (char 197)"
pumpswap_shilin_application,L0,qwen2.5:0.5b,Ollama,1,2026-08-05T06:28:25.509978+00:00,0.0,747d6b329ad5841e3f53ec8a155ee39efb90462fa9957123335a17863701a526,market_daily_panel only; ablation=baseline,none; API runner appended local artifact bundle,,,,yes,0.0,1,0,1,1,"This is the operational dashboard estimand: no control group, no fixed effects, no stakeholder metrics.",artifacts/agent_runs/raw_ablation/Ollama_qwen2.5_0.5b_baseline_L0_run001.json,baseline,baseline,,Ollama_qwen2.5_0.5b,ok,
pumpswap_shilin_application,L0,qwen2.5:0.5b,Ollama,1,2026-08-05T06:28:26.439536+00:00,0.0,d810ade3483c2ac58427d4dc38182f9d5189951a0f5d2aec07fc8e2767f3494c,market_daily_panel only; ablation=omit_uncertainty_inference,none; API runner appended local artifact bundle,,,,no_or_uncertain,0.0,0,0,0,1,"{   ""headline_estimate"": null,   ""ci95_low"": null,   ""ci95_high"": null,   ""worked_decision"": null,   ""self_reported_confidence"": null,   ""final_claim"": null }",artifacts/agent_runs/raw_ablation/Ollama_qwen2.5_0.5b_omit_uncertainty_inference_L0_run001.json,omit_uncertainty_inference,scaffold_removed,few_cluster_uncertainty_guardrail,Ollama_qwen2.5_0.5b,ok,
pumpswap_shilin_application,L6,qwen2.5:0.5b,Ollama,1,2026-08-05T06:28:28.014672+00:00,0.0,58224f5430afa03cf07e9345ee452b10278d016064dd99702682b44f6fb1666b,market panel plus inference outputs; ablation=baseline,none; API runner appended local artifact bundle,,,,Yes,0.0,1,0,1,1,"This is the operational dashboard estimand: no control group, no fixed effects, no stakeholder metrics.",artifacts/agent_runs/raw_ablation/Ollama_qwen2.5_0.5b_baseline_L6_run001.json,baseline,baseline,,Ollama_qwen2.5_0.5b,ok,
